,product_id,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,merchant_id,merchant_rating_count,merchant_rating,crawl_month,category
455,5a211e5fb2f70e3fded9ea3e,11.0,106,20000,1,3.92,10150,4974.0,2091.0,1409.0,655.0,1021.0,"Summer,Floral print,long dress,Beach,Dress,boho,Print,beach dress,off shoulder,splits,sexy,Floral,maxi dress,Ladies,Women's Fashion,Women",white,53e03f56ff4d6d36d2285ab0,25093,4.068664568,2020-08,Summer
456,5d0214aff779d1671ecff865,11.0,85,1000,1,4.08,454,231.0,118.0,49.0,21.0,35.0,"summertrouser,summerwear,casualjumpsuit,trousers,pants,jumpsuitsampromper,Body Suit,Casual,Fashion,Summer,Ladies,women Jumpsuit,Rompers,jumpsuit",green,5b66b2f303523d3caa84aed5,895,4.334078212,2020-08,Summer
457,5947a7f69009d76370a4cd97,7.0,6,1000,0,4.12,442,220.0,111.0,72.0,23.0,16.0,"Summer,Vest,Fashion,Fitness,Tops,cheststrapvest,charmingdres,womenfashionclothing,Charming,Fashion Accessories,fitness top,sexy,Women's Fashion,Dress,Women",black,58748c070e230b22a1ab5bc2,1369,4.061358656,2020-08,Summer
458,5d0b42183ae5dc63a3a94efe,8.0,72,1000,0,4.01,153,85.0,22.0,24.0,7.0,15.0,"Summer,summer bikini,Triangles,bikini set,leopard print,bathing suit cover ups,Spaghetti Strap,Leopard,fashion bikini,Women's Fashion,Fashion,high waist bikini,Summer Fashion,Spaghetti,two piece bathing suit,high waist,Tops,Waist,Swimwear,Swimsuit,beach swimwear,Bikini,Suits,Print,Women,Swimming",white & black,575a9d8d6813ab5ceeb09521,4136,3.912475822,2020-08,Summer
459,5a4ef583061be948d524c8e8,15.0,13,5000,0,3.95,1632,836.0,306.0,221.0,103.0,166.0,"Blues,Summer,casualshort,Shorts,Waist,laceshort,Lace,Denim,summer shorts,Pocket,women fashion shorts,Women's Fashion,Fashion,sexy lace,Denim Shorts,sexy,Jeans,midshort,Casual,looseshort,Women",blue,59cc8ef5776ab943e535b888,32323,4.040497479,2020-08,Summer
460,5e70ba09e3d51e1002f7cf8e,9.0,46,100,0,4.86,7,6.0,1.0,0.0,0.0,0.0,"underarm,Summer,sweatguardpad,perspirationpad,disposable,dressshield,sweatpad,armpitsweatpad,underarmshield,armpitguard",black,59815a929fbc512d72137ba5,2228,4.228007181,2020-08,Summer
461,5b039ca98d537915d3dd0071,7.0,6,10000,0,4.41,3078,2050.0,550.0,276.0,87.0,115.0,"Summer,Vest,Fashion,Cotton T Shirt,V-neck,summer t-shirts,sleeveless tops,casual shirt,Ladies,T Shirts,Plus Size,tank top,blouse,sexy,Casual,Ladies Fashion,Deep V-Neck,Cotton,Tank,Shirt,Tops,Women's Fashion,Women,backless,plussizeshirt,sleeveless,womens tank tops,button,vneckshirt",rosered,5780c6b2e8aa893157a3286f,11264,4.101384943,2020-08,Summer
462,5ed89213b14bb80600d2468a,11.0,10,100,1,3.08,39,11.0,8.0,3.0,7.0,10.0,"Summer,Plus Size,partydressesforwomen,Lace,robefemme,Dress,Lace Dress,casualdressesforwomen,Women's Fashion,white dress,sexydressesforwoman,beach dress,Fashion,backless,plus size dress,summerdressesforwomen,sundressesforwomen,Robes,Beach,white,Necks",pink,5c7dee45a0e257512a5dd7f0,103,3.689320388,2020-08,Summer
463,5ebcdff977dea63a3bbc4e5d,6.0,10,1000,0,3.0,87,22.0,10.0,23.0,10.0,22.0,"Summer,short sleeve dress,neck dress,Necks,Sleeve,Beach,Dress,Loose,short sleeves,V-neck,Shorts,beach dress,Plus Size,Midi Dress,summer dress,Print,Pullovers,Women's Fashion,Casual,Women",yellow,5eba4507ad610e0589cab8c3,232,3.676724138,2020-08,Summer
464,5ec5ef713c5b5f21ae984f89,8.0,10,100,0,4.07,58,27.0,18.0,7.0,2.0,4.0,"Summer,Sling,Dresses,Dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,women dress,Floral,sleeveless,Women,loose dress,Pleated,casual dress",white & green,5eba4bab58ed6ba265685ba1,123,4.040650407,2020-08,Summer
465,5ecc8472fe429946b009900e,2.0,2,100,1,2.92,12,2.0,2.0,4.0,1.0,3.0,"summerwear,Summer,elastic waist,drawstringshort,Casual pants,Panties,Womens shorts,Shorts,largecottonandlinenwomenstrouser,Women's Fashion,Plus Size,Lace Up,midriff,Elastic,slimpant,Women,croppedtrouser,Lace",lightblue,5b47ffa01e5bc91f3eea4f1f,366,3.975409836,2020-08,Summer
466,5d2c36f4010ae87eef758d55,8.0,13,100,0,4.04,57,29.0,16.0,2.0,5.0,5.0,"Women Vest,Vest,Fashion,Summer,fashion vest,slim,tank top,Women's Fashion,Plus Size,sleeveless tops,Yoga,bcklessvest,fitnessvest,Women Fashion,Women,Tank,Tops,printedvest,Casual,casualvest,sleeveless,summervest,Fitness,printed",grey,5ae93337d204cc177313f242,4516,4.231842338,2020-08,Summer
467,5e573e6360f35b2661fff9dc,22.0,159,1000,0,4.04,235,127.0,49.0,26.0,7.0,26.0,"shorttshirt,Fashion,Shirt,Angel,Summer,Tops,summer t-shirts,fearofgod,Hip Hop,T Shirts,Shorts,Oversize,kanyewest,sanskrit,streetwear,Women Fashion",black,55e51e53c9f8235d17759948,541,4.097966728,2020-08,Summer
468,59438e8f609fe23d637ddf41,11.0,10,1000,0,3.89,140,66.0,35.0,15.0,5.0,19.0,"Mini,School,summer skirt,collegegirlskirt,A-line,Summer,Pleated,Waist,Lines,schoolgirl,tennisskirt,Women Skirts,Women's Fashion,Shorts,fluffy,mini skirt,schoolskirt,Pleated Skirt,Women,short skirt,high waist",white,5860cf7b0929fc4d76180aed,124563,4.193588786,2020-08,Summer
469,5e9141ec67b78030f67d01f8,6.0,6,1000,1,3.73,142,56.0,32.0,30.0,8.0,16.0,"suspenders,Summer,Plus Size,Tank,Shirt,Beach,Tops,Loose,Women's Fashion,Fashion,printed,Summer Fashion,sleeveless,Cotton,blouse,Casual,Women",yellow,571b38e66c39b141b1ad43e1,3053,3.858499836,2020-08,Summer
470,58e6e016b5b91e192b207346,6.0,38,5000,0,4.22,958,571.0,171.0,116.0,53.0,47.0,"Summer,Shorts,Tank,Necks,Sleeve,short sleeves,Elegant,Women's Fashion,Fashion,sexy,shouldertop,Casual,Red,Women",black,58216982dd9916453fe2d1a1,213709,4.293899649,2020-08,Summer
471,5e5b7192cf4480c25cbc626c,9.0,50,100,1,3.84,37,16.0,10.0,3.0,5.0,3.0,"Summer,Leggings,Shorts,Yoga,skinny pants,Waist,Short pants,Running,yoga leggings,Women's Fashion,Plus Size,Women,Soft and comfortable,Fashion,high waist",grey,55dc2bf3b92a5941ebd4ecf2,3237,3.948409021,2020-08,Summer
472,5cc40501e824b607860ec588,12.0,11,20000,1,3.64,1711,702.0,339.0,272.0,144.0,254.0,"Summer,trousers,high waist,pants,Loose,Women's Fashion,Fashion,black,Women,Casual,Women Fashion,Waist",black,5926c5ace8ff5525241b368d,55499,4.138885385,2020-08,Summer
473,5abb034f5e2ae16763047591,6.0,6,20000,1,3.71,2706,1095.0,597.0,464.0,222.0,328.0,"Waist,Floral print,short dress,long dress,Dress,slim,Floral,Elegant,Women's Fashion,boho dress,party,vestido,Print,women dress,Beach,sleeveless,Women",black,59c0e0168696be51cef38e93,6714,4.073279714,2020-08,Fashion
474,5b035ff3bc3b6a7a3e91811b,9.0,33,5000,0,3.81,719,356.0,111.0,103.0,59.0,90.0,"Women Vest,Vest,basictop,bra top,Necks,vesttank,Tops,strap,padded,Women's Fashion,sexy,Tank,Bras",black,5406cabdc5c2464980dc6314,139788,4.166509285,2020-08,Fashion
475,5e97f85b737a610159cf5efa,18.0,47,100,0,4.62,34,27.0,4.0,1.0,1.0,1.0,"trainingquickdryshort,Shorts,gymshortssportpant,pants,Fitness,Men's Fashion,mensummerrunningshort,Sport,Running,Summer,Men,fitnessshort,2in1sportsjogging",black,58d12c00b9d9d6505a44c4e6,1465,4.22662116,2020-08,Summer
476,5d6e5c9b045a156519de6483,11.0,108,5000,0,2.95,299,72.0,47.0,59.0,36.0,85.0,"Summer,Shorts,pants,Loose,Overalls,Fashion,black,sleeveless,Casual,jumpsuit",orange,5ba8dffeb2f5b12221c73576,2608,3.873082822,2020-08,Summer
477,5cb541909a4d0e69ecb34301,13.0,13,1000,0,3.7,332,149.0,56.0,57.0,20.0,50.0,"Summer,Women Rompers,Fashion,Sunflowers,women Jumpsuit,fashion dress,Dress,sunflowerprint,strap,Women's Fashion,Flowers,women dress,Print,fashion girl,Skirts,rompersforwomen,Women",black,583edf165022c71b82d1d6c7,4048,4.064476285,2020-08,Summer
478,58f5ebbc9895db01c700c615,11.0,38,20000,1,3.66,8971,3598.0,1821.0,1607.0,808.0,1137.0,"Summer,Shorts,Necks,Sleeve,long dress,Dress,Loose,dresswithpocket,short sleeves,soildcolor,Pocket,Dresses,Women's Fashion,splits,Women,Ladies,baggydre,fulllengthdre,Casual,Cotton",black,576bbb443a698c085103c010,73701,4.105127475,2020-08,Summer
479,5d9077c6e6119333db096ce2,11.0,10,1000,0,4.09,100,59.0,16.0,10.0,5.0,10.0,"Summer,Vest,Plus size top,Cotton T Shirt,summer t-shirts,tank top,Ladies,Sleeveless Shirt,Fashion,casual shirt,sleeveless,blouse,Tank,Casual,Cotton,Deep V-Neck,Plus Size,Tops & Blouses,Shirt,Tops,Women's Fashion,Women,women shirt,V-neck,backless,womens tank tops,Ladies Fashion,button,sleeveless tops",purple,544e3da38edcfa4c456f6181,6300,4.078095238,2020-08,Summer
480,5b126e3ef1fce6262041d8b3,11.0,10,100,0,4.14,51,29.0,9.0,8.0,1.0,4.0,"Summer,Fashion,Lace,Princess,Dress,princessprom,punk,Women's Fashion,basicdressboho,punkdre,Prom,lacesummer,Casual,vestido,hippie,Mori Girl,donnahoney,Clothing,Lolita,Women",white,590189980094b829518713b8,16994,4.263681299,2020-08,Summer
481,5e86c978d4bc413d5735e5ea,9.0,34,50,0,5.0,0,0.0,0.0,0.0,0.0,0.0,"Deep V-Neck,Summer,Vest,Slim Fit,crop top,Necks,Pure Color,slim,Women's Fashion,sexy,sleeveless,women top,simfit,Tops,Women",white,55f7c64b3a698c4749f3bccf,14676,4.07420278,2020-08,Summer
482,5eb4f323b67a8d189a8f8380,6.0,7,50,0,2.67,3,1.0,0.0,0.0,1.0,1.0,"Cotton,Women Vest,Vest,Women's Casual Tops,loose top,Tops & Tees,printed shirts,Tops,Sleeveless Shirt,Women's Fashion,Summer,sleeveless tops,sleeveless,Tank,womens tank tops,summer tops,printed",pink,5a2fa9ce6ea4a770c66f5599,1374,4.058951965,2020-08,Summer
483,5dd900306a7d4f0c672f6e30,2.83,3,20000,1,3.62,1742,732.0,322.0,264.0,147.0,277.0,"Summer,printeddres,halter dress,Halter,Dress,V-neck,beach dress,Party Dress,printed,sleeveless,Floral,maxi dress,Spaghetti,Casual,Clothes,Deep V-Neck,Beach,Plus Size,summer dress,Women's Fashion,Sleeveless dress,Ladies,party,Fashion,loose dress",grey,5810aa5bde5bf01b645c909e,3791,3.918754946,2020-08,Summer
484,5bac96d54b784e1e83636983,7.0,159,5000,0,3.39,1632,584.0,289.0,276.0,149.0,334.0,"Summer,trousers,Tank,Casual pants,pants,Spring,Overalls,widelegpant,Casual,Women's Fashion,Fashion,bibpant,Wool,women Jumpsuit,jumpsuitsampromper,springandsummer,jumpsuit",armygreen,5b658cbebc3b221445ba1440,8547,4.081783082,2020-08,Summer
485,5c9b2bded2430a1d4535ed64,15.0,28,100,1,3.23,69,25.0,9.0,8.0,11.0,16.0,"sexypleated,sweetheart,Shorts,short dress,Summer,plus size dress,Dress,summer dress,Floral dress,Women's Fashion,Sheath Dress,women's dress,sexydressforwomen,Floral,sexy,Women,Spaghetti,spaghettistrapdres",blue,5bdbb9048a83b5678f43462b,897,3.850613155,2020-08,Summer
486,5cf66417936ead236e2015d1,14.0,68,5000,1,3.44,734,248.0,153.0,135.0,67.0,131.0,"Summer,Plus Size,party,Necks,long dress,plus size dress,Dress,summer dress,Women,Dresses,Women's Fashion,Party Dress,spaghettistrapdres,asymmetricdres,Sexy Dress,women dress,Holiday,Spaghetti,Casual,casual dress",white,59538508e81e8a67610d9c8b,13075,4.226462715,2020-08,Summer
487,5ea7e2d949b52108c6560c5b,12.0,14,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,"Summer,Plus Size,Casual pants,pants,Men,Short pants,caterpillar,Cats,Men's Fashion,Shorts,Sport,Cotton",black,5e5cb2f077179e1ac07004a2,52,3.884615385,2020-08,Summer
488,5e743eded2656b046017c719,5.81,30,100,0,2.61,18,3.0,2.0,5.0,1.0,7.0,"Summer,Shorts,Slim Fit,slim,twopiecesoutfit,V-neck,Women's Fashion,Fashion,tank top,Women,sexy,Sport,Casual,Women Fashion,Cotton",green,55dc300452a04b658ad68139,26473,3.8947607,2020-08,Summer
489,5e951ed83843b713841430e1,16.0,22,100,1,3.15,72,20.0,17.0,9.0,6.0,20.0,"Summer,Shorts,Sleeve,short sleeved tshirt,Men,Fashion Suits,Men's Fashion,short sleeves,T Shirts,Fashion,casual wear,Short Sleeved,Sport,Casual,summermensclothing",grey,5e675a4b48763f1940d6ab3b,79,3.417721519,2020-08,Summer
490,5c9212fc8de79667e3c7ca59,7.0,6,100,0,3.8,61,28.0,11.0,12.0,2.0,8.0,"Summer,Plus Size,Love,Graphic T-Shirt,Funny,summer t-shirts,short sleeves,T Shirts,Funny T Shirt,Women's Fashion,Fashion,Women",black,59257409b674b15e8191b8de,139607,4.216385998,2020-08,Summer
491,5abb107507c7b470f5efc3cf,8.0,42,1000,0,3.95,449,230.0,87.0,60.0,25.0,47.0,"Summer,Fashion,Tube top,summer shirt,Tops,cool shirts,tank top,slim shirts,Sleeveless Shirt,teesamptshirt,solid color,Off shoulder shirt,tops for women",Black,5684eae9daaaee26a0fdadba,47981,4.025364207,2020-08,Summer
492,554b114fff561a1235152554,12.0,13,10000,0,3.56,893,364.0,140.0,157.0,92.0,140.0,"Mini,beachlacesleevelessdres,cocktailskaterminidres,Lace,Cocktail,Summer,Dress,eveningcocktailskaterminidres,Mini dress,Women's Fashion,sleeveless,sexy,partyeveningcocktailskaterminidres,Women,womengirlsummersexyprintedflowerdres,mini dress sexy club wear,party,Beach",white,5448701f90c77609a237f99f,117487,4.087737367,2020-08,Summer
493,5a755aca35ca8610fb54bfc3,11.0,76,1000,1,4.1,364,212.0,61.0,38.0,20.0,33.0,"Sleeveless dress,ruffle,sundress,long dress,Dress,Women's Fashion,Summer,printed,Floral,tunic,Casual,Vintage dress,Women,Floral print,sexy dresses,Vintage,summer dress,boho,Women S Clothing,boho dress,sleeveless,casual dress",floral,5a54add17dee4a20b31ef567,6343,4.149140785,2020-08,Summer
494,5cb14fc53632e85803d4e328,11.0,14,1000,0,3.93,651,333.0,114.0,97.0,39.0,68.0,"Women,Shorts,Floral print,two piece bathing suit,Print,Waist,high waisted,Women's Fashion,Swimsuit,push up swimwear,high waist,Bikini,Fashion,Sport,high waisted shorts,Floral,crop top,Suits,Sports Wear,Swimming",leopard,58d9f311fe9cae52ce0213ec,6383,4.279492402,2020-08,Fashion
495,5b977f816c03331992548158,5.69,5,5000,0,3.61,437,183.0,80.0,63.0,42.0,69.0,"blouse,Fashion,Pleated,Women's Fashion,tank top,T Shirts,backless,sleeveless tops,sexy,Casual,Women Fashion,Bottoming shirt",red,5ad02d61ccf0c866db06b8c9,2114,4.227530747,2020-08,Fashion
496,5e9d34befcc85c593db92d5c,12.0,11,100,1,3.28,40,10.0,11.0,8.0,2.0,9.0,"wavepointdre,Fashion,long dress,Beach,Dress,summer dress,beach dress,boho,Party Dress,boho dress,printed,Women's Fashion",black,56c6a33fabb774437118cd63,7936,3.964591734,2020-08,Summer
497,5dea1d9cec016f062ce8aab1,7.0,6,100,0,3.6,25,10.0,4.0,5.0,3.0,3.0,"Summer,Vest,Swimming,Halter,wrappedchest,letter print,bras for women,Tops,slingvest,Swimwear,Push up bikini,Print,Women's Fashion,Halter Bikini,sexy,Women,Beach,summer tops,Bras,Bottoming shirt",black,5d8b2f16ddac8e198fc7c8b7,483,4.155279503,2020-08,Summer
498,552f840fcea30816e52aabcf,7.0,13,50000,1,3.35,9075,2998.0,1514.0,1827.0,1136.0,1600.0,"Vest,womens top,Tank,Tops,slim,T Shirts,Womens T Shirts,Women's Fashion,Fashion,backless,sexy,sleeveless,womens vest,Women",gray,52bd3ddb34067e4620a4c62d,839882,4.103759814,2020-08,Fashion
499,5c4a036b77c75a26fc78fb02,5.66,5,10000,1,4.29,2068,1245.0,418.0,247.0,68.0,90.0,"Summer,Vest,Fashion,Tank,Shirt,cute,Tops,women tank,Cats,Women's Fashion,printed,Women Fashion,Women",grey,5bd0a13aa8f4bb2739445be4,2174765,4.35618791,2020-08,Summer
500,569de6363e68eb0d85e0cded,8.0,7,20000,0,3.39,2877,1046.0,453.0,522.0,289.0,567.0,"2pieceset,short dress,Skirts,Tops,slim,short sleeves,V-neck,bodycon,clubwear,Women's Fashion,party,croptopandskirt,sexy,Mini dress,Lace,Dress,Women",black,53facca81c105e3d5866e212,402743,4.156715325,2020-08,Fashion
501,5cb3f6030aa3a43bd26d5af9,5.0,5,10000,1,3.88,1109,555.0,182.0,172.0,81.0,119.0,"blouse,Summer,Fashion,off the shoulder top,Shirt,Tops,short sleeves,Print,Women's Fashion,shoulderdrape,Floral,Floral print,Casual,Women",pink,557ed5b886d66519ff242099,59903,4.153665092,2020-08,Summer
502,5b2b24dd7fc4eb3f593dac62,14.0,13,5000,0,4.16,2082,1201.0,398.0,241.0,94.0,148.0,"Fashion,Swimming,ruffled,onepiece,One Piece Swimsuits,Womens swimwear,Swimwear,Bikini,beach volleyball swimwear,women bathing suit,monokini,Swimsuit,Swimming suit,swimming suit for women",black,5b235f8ad1c3603c027fdcda,5841,4.21777093,2020-08,Fashion
503,5cc01186416a307424603aba,6.0,47,1000,0,4.28,134,84.0,19.0,22.0,2.0,7.0,"Summer,Shorts,Skeleton,Casual pants,athleticshort,summer shorts,Women's Fashion,Hot pants,High Waist Pants,womenshortspant,black,printed,punk style,skeletonprinted,Women,slim,Casual,Slim Fit",multicolor,583512a3b63b3b249b0acc46,25914,3.862313807,2020-08,Summer
504,574eaac76283f860b772ba47,8.0,7,10000,0,4.02,2694,1383.0,591.0,342.0,153.0,225.0,"Summer,Fashion,bikini set,Bottom,striped bikini,Swimwear,Swimsuit,beachwear for women,Stripes,monokini,Tankini Set,Swimming",navy blue,570d017b1b4ca758e18e407d,10258,4.243712225,2020-08,Summer
505,5e9932cab3eafb25c00ba79f,5.83,5,100,0,4.36,22,13.0,5.0,3.0,1.0,0.0,"Summer,Vest,Plus Size,Floral print,camisole,Loose,Round neck,Print,Women's Fashion,Fashion,Floral,sleeveless,Casual,Necks",yellow,5aab3c8ea6bf7a704caec65c,17471,3.952836128,2020-08,Summer
506,5cc40a4d1d09f56e4fafa12e,11.0,21,1000,0,4.08,545,295.0,113.0,65.0,27.0,45.0,"bikinsuit,Fashion,Floral print,backlessswimsuit,Swimming,beach wear,Swimsuit,Halter Bikini,women swimwear,backless,Summer Fashion,monokini,Women,Women's Fashion,bikini suit,Swimwear",white,58d3828699637874f89eb45a,33303,3.981623277,2020-08,Summer
507,5d8d8f2e0c400f2f97671e30,1.85,11,100,0,3.9,97,49.0,16.0,14.0,9.0,9.0,"Summer,Fashion,Necks,Sleeve,Dress,neck dress,short sleeves,Round neck,Women's Fashion,Shorts,Loose,Casual,Women",black,5268759b736046671957190c,91631,3.837936943,2020-08,Summer
508,57f70798531e39192c0db8e6,9.0,8,5000,1,3.61,1926,740.0,405.0,345.0,164.0,272.0,"Summer,шортымужские,Fashion,compressionshort,menscasulshort,ShortsMen,Short pants,menssportspant,gymshort,Shorts,slimfitpant,printed,men's shorts",black,5495976a40b3782bc8b3654a,73271,3.954443095,2020-08,Summer
509,5e142bd2ffb8db76f604cfc7,8.0,56,10000,1,3.59,1285,469.0,286.0,252.0,94.0,184.0,"runningshort,Beach Shorts,ellessepant,beachpant,Bottom,sailboatshort,beach swimwear,Men's Fashion,Shorts,Summer,Men Shorts,men's shorts,Sport,Beach,ellesse,Men",black,5d4b891183889735374d3c88,1260,3.795238095,2020-08,Summer
510,587dc542c334b3508f79d68b,3.0,3,50000,0,3.81,11408,5065.0,2342.0,1964.0,890.0,1147.0,"corset top,Fashion,crop top,camisole,knittop,Tops,tank top,Women's Fashion,sexy,sleeveless,knit,fashionwomencroptop,Women",wine red,5860c757b1e41d4d67d183e8,151249,4.04915735,2020-08,Fashion
511,594b8b92a8834639b6a09295,6.0,17,5000,1,3.9,813,387.0,168.0,120.0,65.0,73.0,"women shirt Blouse,Summer,Fashion,Floral print,Off shoulder shirt,printed shirts,long sleeve shirt women,T Shirts,loose t-shirt,Women's Fashion,causalshirtwomen,floral shirt,sexy shirts for women,Shirt",white,569f632ed5f0840dda331a97,22765,4.238172633,2020-08,Summer
512,5ec899f21043f127b20955af,3.86,6,50,0,4.0,6,3.0,0.0,3.0,0.0,0.0,"Mini,Plus Size,halter dress,women dresses,plus size dress,Dress,casual dresses,V-neck,Mini dress,beach dress,Fashion,Summer,printed,sleeveless,Star,Casual,Clothes,Ladies Fashion,summer dress,Party Dress,Women's Fashion,Cotton Dress,Sleeveless dress,Ladies,party,Cotton,Beach,loose dress",white,58008d25047bed1ad1940bff,4098,3.86090776,2020-08,Summer
513,5ad714f9c4791873311ac156,9.0,8,5000,0,4.03,827,445.0,159.0,103.0,45.0,75.0,"Shorts,Fashion,workoutampyoga,pants,slim,Short pants,Outfits,yogaromper,Women's Fashion,Set,runningjumpsuit,cropped top,Casual,jumpsuit",black,5860cf7b0929fc4d76180aed,124563,4.193588786,2020-08,Fashion
514,5e943811e6cd6f1680c64414,5.89,5,5000,0,3.25,392,127.0,65.0,69.0,40.0,91.0,"Summer,Plus Size,summer dress,Necks,long dress,Dress,Loose,V-neck,Women's Fashion,printed,wavepoint,Casual,Women",red,5b1522ab7b94e12ee3d455c9,4295,3.849592549,2020-08,Summer
515,5cc2c7e11f6e1263c6169d59,11.0,17,1000,0,3.62,462,189.0,89.0,74.0,41.0,69.0,"Summer,men's dress shirt,Fashion,Shirt,Sleeve,Men's Shirt,Tops,casualmensshirt,short sleeves,Shorts,Men's Fashion,slim,Men T-shirt,Men Tops,Short Sleeve T-Shirt,Beach,Casual,T Shirts,Cotton",mintgreen,5b08f027c2586968afffb44f,5880,4.136394558,2020-08,Summer
516,56ab07ee59a6820f0a29f468,8.0,7,20000,1,3.95,9337,4487.0,1955.0,1532.0,658.0,705.0,"Women Pants,bowknot,Plus Size,Waist,chiffon,Summer,Shorts,summer shorts,Women's Fashion,widelegpant,women shorts,elastic waist,Elastic,Women,European Style,Casual,Women Clothing",black,55769de4fa0be7249554bce2,40245,3.997589763,2020-08,Summer
517,5b6021aee07ac6197df2d097,8.0,140,10000,1,4.17,1910,1141.0,329.0,212.0,88.0,140.0,"Summer,Plus Size,crop top,Cotton T Shirt,T Shirts,Fashion,off shoulder,Casual T-Shirt,sexy,Casual,Shirt,blouse,Cotton,Sexy Top,Sleeve,Tops,Womens Blouse,Women's Fashion,Printing t shirt,Ladies,loose t-shirt,Women,Ladies Fashion",blue,591c4e7f1a071f13df7a63ff,2050,4.167804878,2020-08,Summer
518,5e9dad8cbc19c300417e1733,11.0,168,10,0,3.33,3,0.0,2.0,0.0,1.0,0.0,"Summer,Shorts,Sleeve,cool,Men,outdoorsuit,short sleeves,Outfits,Round neck,jogging,Suits,Sport,Casual,Clothes",white,5e71bc2ff2bef60050bd3a86,47,3.914893617,2020-08,Summer
519,5e9dad8cbc19c300417e1733,11.0,168,10,0,3.33,3,0.0,2.0,0.0,1.0,0.0,"Summer,Shorts,Sleeve,cool,Men,outdoorsuit,short sleeves,Outfits,Round neck,jogging,Suits,Sport,Casual,Clothes",white,5e71bc2ff2bef60050bd3a86,47,3.914893617,2020-08,Summer
520,5eb4e78900cf4a1f5b5d0fe1,8.0,7,100,0,2.0,2,0.0,0.0,1.0,0.0,1.0,"Summer,Women Rompers,Plus Size,Tank,linenjumpsuit,women long pants,pants,Women's Fashion,Long pants,Jumpsuits & Rompers,Fashion,rompers womens jumpsuit,Wool,women Jumpsuit,Casual,jumpsuit",black,55f7c64b3a698c4749f3bccf,14676,4.07420278,2020-08,Summer
521,5e9587727e435f174603150e,2.0,8,50,0,3.88,8,5.0,1.0,0.0,0.0,2.0,"Summer,Fashion,Floral print,Dress,Formal Dresses,Print,Women's Fashion,Party Dress,backless,party,Floral,Party Dresses,sexy,Women",gray,56c94ae6df108f5af83b1e0f,7248,3.943018764,2020-08,Summer
522,5e4501ec336e3e324049e199,5.66,5,100,1,3.41,27,8.0,8.0,4.0,1.0,6.0,"Summer,Beach Shorts,Yoga,Waist,Elastic,Fitness,Workout,summer shorts,Women's Fashion,yogashort,gymshort,women shorts,Shorts,elastic waist,Sport,Fashion,Sports Wear",black,5d51381f933fb16c06bb9d71,1129,3.833480957,2020-08,Summer
523,5eb3a12911440f2634f0dbb3,9.0,8,100,0,4.1,10,5.0,3.0,1.0,0.0,1.0,"blouse,tunics women,Fashion,tunic,Necks,t shirt printing,Round Collar,Tops,Loose,Ladies Top,Women's Fashion,Shorts,Round neck,gradient,T Shirts,Plus Size,Summer,Tops & T-Shirts,Short Sleeved,Casual,summertee",purple,5aed66b2f0b75f35a1bd6615,4402,4.022944116,2020-08,Summer
524,5caeb60f046e927ba20e27eb,8.0,9,100,1,4.08,61,38.0,6.0,8.0,2.0,7.0,"Summer,Shorts,clubwear,Sleeve,Long Sleeve,Slim Fit,V-neck,wrapjumpsuit,vneckjumpsuit,Women's Fashion,drawstring,Sport,slim,jumpsuit",red,5ac1db0a1c256d3bd25188f4,1585,4.076971609,2020-08,Summer
525,5c9f318958417d39264a7878,9.0,8,1000,0,3.78,282,127.0,47.0,58.0,20.0,30.0,"blouse,Summer,Vest,Fashion,Tank,Shirt,sleevelessblouse,Tops,Spaghetti Strap,Women's Fashion,tank top,baggy,Casual,T Shirts,Plus Size,Ladies,sleeveless,women top,Spaghetti,summer tops",red,58c921126c30436b692b1ead,16523,4.038733886,2020-08,Summer
526,5e9d28099fb1a6c87938eb06,2.76,17,1000,1,4.33,49,28.0,13.0,5.0,2.0,1.0,"Cotton,Slim  Fitting,Tank,summer tank top,Tops,New arrival,tank top,Women's Fashion,tanktopforwomen,sleeveless tops,printtanktop,Women,Fashion,tops for women,Women Fashion,Slim Fit",green,565c13ad389b9b2df29caa32,11505,4.136723164,2020-08,Summer
527,5e12c01191235958ecdd6285,3.83,4,100,0,3.57,67,27.0,15.0,6.0,7.0,12.0,"Deep V-Neck,Summer,Plus Size,Spaghetti Strap,Overalls,Women's Fashion,sleeveless,Women,Casual,jumpsuit",lightred,56fba259138ef73c2a749a56,5654,3.958790237,2020-08,Summer
528,5adf04b7f3bcca2a870d2104,7.0,9,10000,1,4.47,1838,1253.0,351.0,139.0,42.0,53.0,"Shorts,Cotton,Waist,Sports & Outdoors,Pleated,yogashort,women shorts,Fashion,Elastic,sexy,Sport,high waist",black,5acc6cc0c3911a32ad141f60,8727,4.161796723,2020-08,Fashion
529,5c3c203632a6a40bc2a9c5d9,6.0,43,1000,0,3.46,566,239.0,71.0,85.0,56.0,115.0,"bathing suit,Fashion,bikini set,slim,One Piece Swimsuits,Women's Fashion,Summer Fashion,sexy,Spaghetti,Women Fashion,Women,onepiece,Slim Fit,Swimwear,camouflage,Swimsuit,Bikini,backless,t,Suits,jumpsuit,women Jumpsuit,Swimming",Pink,5639cd9bddb94f103070ef9f,36361,3.967520145,2020-08,Summer
